1796.24;529.606
2027.39;397.574
1785.21;522.073
2016.02;400.712
1785.21;522.073
2016.02;400.712
1777.87;517.062
2004.66;403.845
1762.71;465.224
1777.87;517.062
2004.66;403.845
1993.31;406.977
1771.64;512.809
1993.31;406.977
1771.64;512.809
1755.88;466.685
1981.96;410.108
1981.96;410.108
1970.62;413.239
1763.11;493.913
1737.18;465.864
1970.62;413.239
1763.11;493.913
1737.18;465.864
1959.24;416.378
1959.24;416.378
1947.89;419.511
1947.89;419.511
1753.97;472.08
1715.08;463.369
1936.51;422.65
2170.61;392.927
1936.51;422.65
2170.61;392.927
1925.16;425.783
1740.51;466.239
2159.37;385.546
1699.37;462.002
1925.16;425.783
2159.37;385.546
1913.8;428.916
2151.73;380.533
1730.13;465.068
1688.68;461.282
1913.8;428.916
2151.73;380.533
1902.43;432.053
2147.82;377.971
1718.88;463.797
1675.99;460.429
2147.82;377.971
1891.09;435.184
2147.25;377.596
1891.09;435.184
2147.25;377.596
1879.73;438.317
2147.25;377.596
1703.08;462.251
1879.73;438.317
2147.25;377.596
1868.35;441.457
2147.25;377.596
1856.98;444.596
2146.26;376.948
1845.58;447.493
2143.38;375.163
1845.58;447.493
2143.38;375.163
1834.05;449.962
2139.02;372.457
1834.05;449.962
2139.02;372.457
1822.53;452.426
2132.99;368.774
1799.51;457.352
1788.02;459.813
2060.37;387.35
2046.28;391.771
2032.16;396.201
2017.91;400.191
2003.66;404.121
2003.66;404.121
1989.4;408.056
1946.63;419.858
1946.63;419.858
1932.35;423.799
1918.08;427.736
1903.82;431.671
1903.82;431.671
2169.28;645.322
1889.56;435.606
2169.28;645.322
1889.56;435.606
2172.69;657.491
1875.29;439.542
2172.69;657.491
1875.29;439.542
2174.88;665.331
1861.04;443.474
2174.88;665.331
1861.04;443.474
2176.89;672.515
1846.73;447.247
2176.89;672.515
1846.73;447.247
1627.91;434.838
1832.26;450.344
1650.84;435.919
1817.81;453.437
1673.74;434.765
1803.35;456.53
1803.35;456.53
1774.66;462.668
1741.98;425.596
2174.85;665.233
2174.85;665.233
2175.8;668.654
2175.8;668.654
2177.39;674.33
2177.39;674.33
1874.53;389.159
1895.9;381.246
1895.9;381.246
1916.69;371.889
1699.52;462.012
1998.3;331.021
1998.3;331.021
1959.78;741.51
2016.7;321.368
1959.78;741.51
2016.7;321.368
1961.22;744.196
2031.14;313.797
1961.22;744.196
2031.14;313.797
1963.6;748.639
2041.59;308.319
1963.6;748.639
2041.59;308.319
1966.94;754.845
2048.25;304.832
1966.94;754.845
2048.25;304.832
1970.8;762.06
2055.39;301.235
1970.8;762.06
2055.39;301.235
1973.35;769.741
1965.7;877.085
2062.34;297.813
1973.35;769.741
1965.7;877.085
1973.99;777.909
2069.84;296.09
1973.99;777.909
1974.48;786.101
2078.52;298.77
1974.48;786.101
1974.75;794.301
1974.75;794.301
1975.01;802.508
2169.9;635.656
1975.01;802.508
2169.9;635.656
1975.24;809.829
1975.24;809.829
1975.99;812.872
1975.99;812.872
1976.08;812.998
1978.53;824.304
1976.08;812.998
1978.53;824.304
1976.08;812.998
1978.51;815.157
2136.11;348.253
1976.08;812.998
1978.51;815.157
2136.11;348.253
1978.32;806.027
1976.1;813.019
1978.32;806.027
1976.1;813.019
1978.03;796.865
1977.44;813.193
1978.03;796.865
1977.44;813.193
2159.11;368.204
1977.74;787.699
1978.45;810.187
2170.82;375.963
1977.74;787.699
1978.45;810.187
2170.82;375.963
1977.26;778.564
1978.29;805.042
2182.49;383.242
1977.26;778.564
1978.29;805.042
2182.49;383.242
1976.53;769.451
1978.07;798.097
1976.53;769.451
1978.07;798.097
1618.88;434.413
1973.78;760.849
1977.81;789.954
1973.78;760.849
1977.81;789.954
1969.48;752.806
1977.51;781.738
1967.43;877.14
1969.48;752.806
1977.51;781.738
1967.43;877.14
1965.15;744.752
1976.86;773.548
1969.52;874.708
1965.15;744.752
1976.86;773.548
1969.52;874.708
1693.81;431.832
1961.56;737.797
1975.94;765.395
1961.56;737.797
1975.94;765.395
1958.19;730.72
1972.29;758.053
1958.19;730.72
1972.29;758.053
1954.25;722.497
1968.4;750.807
1954.25;722.497
1968.4;750.807
1951.58;713.807
1964.52;743.575
1951.58;713.807
1964.52;743.575
1950.15;704.817
1961.21;737.062
1950.15;704.817
1961.21;737.062
1950.05;697.162
1957.85;730.029
1950.05;697.162
1957.85;730.029
1954.31;722.621
1948.84;689.736
1864.45;392.888
1703.58;430.684
1954.31;722.621
1948.84;689.736
1864.45;392.888
1703.58;430.684
1951.81;714.834
1941.9;683.359
1951.81;714.834
1941.9;683.359
1887.85;384.228
1950.18;706.801
1932.26;677.785
1910.88;374.723
1751.39;423.496
2040.62;308.826
1950.18;706.801
1932.26;677.785
1910.88;374.723
2040.62;308.826
1950.07;698.893
1923.04;672.457
1933.31;363.781
1775;418.141
2043.43;307.357
1950.07;698.893
1923.04;672.457
2043.43;307.357
1949.58;691.411
1917.16;667.91
2047.98;304.972
1949.58;691.411
1917.16;667.91
2047.98;304.972
1943.96;684.688
1911.76;659.401
2054.57;301.638
1943.96;684.688
1911.76;659.401
2054.57;301.638
1935.63;679.736
1906.89;651.751
1845.1;399.262
1997.91;331.224
2061.58;298.189
1628.9;434.885
1935.63;679.736
1906.89;651.751
1997.91;331.224
1926.08;674.216
1903.09;645.789
2015.49;322.006
2068;295.882
1926.08;674.216
1903.09;645.789
1919.31;671.292
1898.25;638.166
2030.16;314.307
2074.03;298.794
1919.31;671.292
1898.25;638.166
2030.16;314.307
2074.03;298.794
1914.67;663.981
1892.41;628.965
1914.67;663.981
1892.41;628.965
1909.23;655.42
1884.7;618.729
1934.25;363.324
2047.76;305.087
1909.23;655.42
1884.7;618.729
1934.25;363.324
1905.24;649.158
1875.95;608.138
1905.24;649.158
1875.95;608.138
2054.58;301.637
1900.74;642.093
1867.2;597.531
1977.37;341.999
1763.41;420.728
2061.59;298.183
1900.74;642.093
1867.2;597.531
2061.59;298.183
1895.25;633.45
1858.45;586.928
1785.49;415.8
1997.15;331.622
2068.53;295.93
1895.25;633.45
1858.45;586.928
1997.15;331.622
2068.53;295.93
1888.64;623.501
1849.69;576.323
2012.98;323.32
2078.07;298.308
1888.64;623.501
1849.69;576.323
2012.98;323.32
2078.07;298.308
1880.77;613.979
1840.94;565.718
2024.82;317.108
1880.77;613.979
1840.94;565.718
2024.82;317.108
1872.9;604.449
1832.2;555.122
2174.49;395.475
2032.69;312.985
1872.9;604.449
1832.2;555.122
2174.49;395.475
2136.54;352.565
2032.69;312.985
1865.06;594.943
1821.38;546.773
1872.01;390.089
2165.11;389.315
2139.52;356.256
2036.56;310.951
1865.06;594.943
1821.38;546.773
2165.11;389.315
1857.19;585.405
1810.03;539.025
1893.12;382.278
2155.94;383.299
2136.37;359.615
2037.01;310.715
1857.19;585.405
1810.03;539.025
2155.94;383.299
2136.37;359.615
2037.01;310.715
1849.33;575.887
1798.67;531.265
1913.73;373.331
2149.76;379.239
2130.77;362.161
2037.01;310.715
1849.33;575.887
1798.67;531.265
1913.73;373.331
2149.76;379.239
2130.77;362.161
2037.01;310.715
1841.46;566.348
1787.54;523.664
2144.45;375.827
2144.41;368.267
2139.99;351.257
2038.13;310.126
1841.46;566.348
1833.59;556.813
1779.32;518.048
1954.18;353.604
2137.2;371.329
2141.78;366.634
2041;308.628
1833.59;556.813
2137.2;371.329
2141.78;366.634
2151.77;362.329
1824.36;548.812
1773.57;514.126
2129.61;366.971
2137.64;364.073
2165.1;372.39
2045.52;306.261
1824.36;548.812
1773.57;514.126
1974.31;343.603
2129.61;366.971
2137.64;364.073
2165.1;372.39
2045.52;306.261
1814.15;541.841
2131.68;361.216
2177.84;380.339
2051.52;303.141
1814.15;541.841
2131.68;361.216
2177.84;380.339
1803.96;534.877
2010.27;324.744
2059.04;299.437
1803.96;534.877
2010.27;324.744
2059.04;299.437
1793.76;527.915
1759.8;485.167
2025.17;316.926
2065.32;296.418
1793.76;527.915
1978.52;821.793
1783.91;521.189
2058.28;388.007
2037.36;310.533
2073.04;297.959
1978.52;821.793
1783.91;521.189
2058.28;388.007
2037.36;310.533
2073.04;297.959
1978.5;813.911
2047.02;391.539
1978.5;813.911
1777.13;516.557
2047.02;391.539
1978.32;806.032
1978.32;806.032
2035.79;395.064
1978.07;798.157
1978.53;824.718
2024.5;398.371
2058.89;387.817
2059.9;299.017
1978.07;798.157
1978.53;824.718
2024.5;398.371
2058.89;387.817
2059.9;299.017
1977.82;790.282
1978.51;818.082
2013.15;401.504
2048.1;391.202
1977.82;790.282
1978.51;818.082
2013.15;401.504
2048.1;391.202
2066.58;296.066
1977.56;782.398
1978.49;811.438
2001.79;404.638
2037.32;394.584
1758.28;481.763
1715.17;463.379
2063.51;305.919
2073.75;298.557
1977.56;782.398
1978.49;811.438
2001.79;404.638
2037.32;394.584
2063.51;305.919
2073.75;298.557
1976.94;774.545
1978.28;804.815
1990.44;407.768
2026.5;397.819
2178.53;398.121
1976.94;774.545
1978.28;804.815
1990.44;407.768
2026.5;397.819
1754.29;472.792
2178.53;398.121
1708.13;462.591
2060.73;301.053
2082.21;302.55
1629.88;434.931
1976.24;766.68
1978.07;798.182
1976.24;766.68
1978.07;798.182
1979.09;410.901
2015.61;400.825
2165.43;389.525
1973.06;759.496
1977.86;791.541
1967.75;414.03
2004.7;403.834
2171.66;393.614
2152.33;380.927
2070.21;296.262
1973.06;759.496
1977.86;791.541
1967.75;414.03
2004.7;403.834
1744.46;466.685
2171.66;393.614
2152.33;380.927
2156.07;365.753
1688.25;461.254
2070.21;296.262
1662.1;435.848
1638.2;435.323
1969.34;752.546
1977.65;784.935
1956.4;417.161
1993.82;406.836
2158.93;385.259
2139.42;372.703
2168.69;374.633
2078.15;298.393
1969.34;752.546
1965.61;745.613
1977.23;778.308
1945.04;420.296
1982.92;409.844
2147.91;378.025
1965.61;745.613
1977.23;778.308
1945.04;420.296
1982.92;409.844
2147.91;378.025
2180.99;382.304
1962.06;738.858
1976.71;771.711
1933.69;423.427
1972.02;412.851
2137.2;371.327
1962.06;738.858
1976.71;771.711
1933.69;423.427
1972.02;412.851
2137.2;371.327
1715.75;463.444
1710.1;429.919
1686.38;432.805
1958.96;732.337
1975.88;765.147
1958.96;732.337
1975.88;765.147
1922.34;426.56
1961.13;415.858
2141.54;352.563
1708.81;462.661
1726.1;428.04
